SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_No,Churn_Yes,tenure_in_years,tenure_group,monthly_charges_to_tenure_ratio,total_charges_per_month,charges_vs_avg_ratio,has_dependents,has_phone_service,has_internet_service,is_senior_citizen,total_services,has_premium_services,service_utilization_score,payment_risk_score,contract_Month-to-month_charges,contract_One year_charges,contract_Two year_charges,internet_DSL_charges,internet_Fiber optic_charges,internet_No_charges,estimated_clv,high_monthly_charges,low_tenure,high_risk_combination,customer_segment
0,69,61.45,4131.2,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,5.75,Long,0.8778571428571429,59.01714285714286,0.9483286917247692,False,True,1,0,2,1,2.0,0,0.0,0.0,61.45,61.45,0.0,0.0,4240.05,0,0,0,Low_Value_Loyal
0,42,54.5,2301.15,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,3.5,Medium,1.2674418604651163,53.51511627906977,0.8410726395280702,True,True,1,0,2,1,2.5,4,54.5,0.0,0.0,54.5,0.0,0.0,2289.0,0,0,0,Low_Value_Loyal
1,2,69.6,131.65,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0.16666666666666666,New,23.2,43.88333333333333,1.0741037745165813,False,True,1,1,0,0,0.0,5,69.6,0.0,0.0,0.0,69.6,0.0,139.2,0,1,0,Low_Value_New
1,39,99.75,4036.0,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,3.25,Medium,2.49375,100.9,1.5393944182188075,False,True,1,1,3,1,3.2,5,99.75,0.0,0.0,0.0,99.75,0.0,3890.25,1,0,0,High_Value_Loyal
0,45,109.75,4900.65,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,3.75,Medium,2.385869565217391,106.53586956521738,1.6937196731780864,True,True,1,0,5,1,6.0,1,0.0,0.0,109.75,0.0,109.75,0.0,4938.75,1,0,0,High_Value_Loyal
0,72,80.85,5727.45,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,6.0,Long,1.1075342465753424,78.45821917808219,1.2477196863457702,True,True,1,0,5,1,6.5,1,0.0,0.0,80.85,80.85,0.0,0.0,5821.2,0,0,0,High_Value_Loyal
0,38,20.3,743.05,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,3.1666666666666665,Medium,0.5205128205128206,19.0525641025641,0.3132802675673363,False,True,0,0,0,0,0.0,2,0.0,0.0,20.3,0.0,0.0,20.3,771.4,0,0,0,Low_Value_Loyal
0,72,67.8,4804.65,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,6.0,Long,0.9287671232876712,65.81712328767122,1.046325228623911,False,True,1,0,4,1,5.5,1,0.0,0.0,67.8,67.8,0.0,0.0,4881.599999999999,0,0,0,Low_Value_Loyal
0,1,24.05,24.05,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,0.08333333333333333,New,12.025,12.025,0.3711522381770659,False,True,0,0,0,0,0.0,4,24.05,0.0,0.0,0.0,0.0,24.05,24.05,0,1,0,Low_Value_New
0,72,19.8,1414.65,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,6.0,Long,0.27123287671232876,19.378767123287673,0.3055640048193723,True,True,0,0,0,0,0.0,0,0.0,0.0,19.8,0.0,0.0,19.8,1425.6000000000001,0,0,0,Low_Value_Loyal
0,55,25.7,1443.65,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,4.583333333333333,Long,0.4589285714285714,25.779464285714287,0.39661590524534684,False,True,0,0,0,0,0.0,1,0.0,0.0,25.7,0.0,0.0,25.7,1413.5,0,0,0,Low_Value_Loyal
0,51,56.15,2898.95,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,4.25,Long,1.0798076923076922,55.74903846153846,0.8665363065963513,True,False,1,0,4,1,5.0,4,0.0,56.15,0.0,56.15,0.0,0.0,2863.65,0,0,0,Low_Value_Loyal
0,63,86.7,5309.5,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,5.25,Long,1.3546875,82.9609375,1.3379999604969484,False,True,1,0,6,1,7.5,1,0.0,0.0,86.7,86.7,0.0,0.0,5462.1,0,0,0,High_Value_Loyal
0,1,20.4,20.4,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,0.08333333333333333,New,10.2,10.2,0.31482352011692905,False,True,0,0,0,0,0.0,4,20.4,0.0,0.0,0.0,0.0,20.4,20.4,0,1,0,Low_Value_New
0,23,19.65,451.55,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,1.9166666666666667,Medium,0.81875,18.814583333333335,0.3032491259949831,True,True,0,0,0,0,0.0,2,0.0,0.0,19.65,0.0,0.0,19.65,451.95,0,0,0,Low_Value_New
0,1,50.55,50.55,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,0.08333333333333333,New,25.275,25.275,0.780114163819155,False,True,1,0,1,1,1.0,5,50.55,0.0,0.0,50.55,0.0,0.0,50.55,0,1,0,Low_Value_New
0,2,54.35,117.05,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,0.16666666666666666,New,18.116666666666667,39.016666666666666,0.838757760703681,False,True,1,0,1,1,1.8,4,54.35,0.0,0.0,54.35,0.0,0.0,108.7,0,1,0,Low_Value_New
1,52,108.1,5839.3,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,4.333333333333333,Long,2.039622641509434,110.17547169811321,1.6682560061098053,False,True,1,1,5,1,5.7,2,108.1,0.0,0.0,0.0,108.1,0.0,5621.2,1,0,0,High_Value_Loyal
0,36,54.45,1893.5,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,3.0,Medium,1.4716216216216218,51.17567567567568,0.8403010132532739,False,True,1,0,1,1,1.5,3,0.0,54.45,0.0,54.45,0.0,0.0,1960.2,0,0,0,Low_Value_Loyal
0,1,45.35,45.35,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,0.08333333333333333,New,22.675,22.675,0.6998650312403301,False,True,1,0,0,0,0.0,4,45.35,0.0,0.0,45.35,0.0,0.0,45.35,0,1,0,Low_Value_New
0,28,59.0,1654.45,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,2.3333333333333335,Medium,2.0344827586206895,57.050000000000004,0.9105190042597457,False,True,1,0,2,1,2.7,3,0.0,59.0,0.0,59.0,0.0,0.0,1652.0,0,0,0,Low_Value_Loyal
0,7,69.45,477.05,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,0.5833333333333334,New,8.68125,59.63125,1.0717888956921924,True,True,1,0,4,1,4.7,4,0.0,69.45,0.0,69.45,0.0,0.0,486.15000000000003,0,1,0,Low_Value_New
0,14,100.55,1415.55,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,1.1666666666666667,Medium,6.703333333333333,94.36999999999999,1.5517404386155498,False,True,1,0,3,1,3.0,5,100.55,0.0,0.0,0.0,100.55,0.0,1407.7,1,0,0,High_Value_New
1,72,64.95,4546.0,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,6.0,Long,0.8897260273972604,62.273972602739725,1.0023425309605167,False,False,1,1,6,1,7.5,0,0.0,0.0,64.95,64.95,0.0,0.0,4676.400000000001,0,0,0,Low_Value_Loyal
0,1,20.5,20.5,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,0.08333333333333333,New,10.25,10.25,0.31636677266652186,True,True,0,0,0,0,0.0,4,20.5,0.0,0.0,0.0,0.0,20.5,20.5,0,1,0,Low_Value_New
0,10,18.85,163.2,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,0.8333333333333334,New,1.7136363636363638,14.836363636363636,0.29090310559824084,False,True,0,0,0,0,0.0,4,18.85,0.0,0.0,0.0,0.0,18.85,188.5,0,0,0,Low_Value_New
0,42,19.8,849.9,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,3.5,Medium,0.4604651162790698,19.765116279069765,0.3055640048193723,False,True,0,0,0,0,0.0,2,0.0,19.8,0.0,0.0,0.0,19.8,831.6,0,0,0,Low_Value_Loyal
0,7,25.05,189.95,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,0.5833333333333334,New,3.13125,23.74375,0.38658476367299377,False,False,1,0,0,0,0.0,3,25.05,0.0,0.0,25.05,0.0,0.0,175.35,0,1,0,Low_Value_New
0,4,74.8,321.9,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,0.3333333333333333,New,14.959999999999999,64.38,1.1543529070954064,False,True,1,0,1,1,1.2,3,74.8,0.0,0.0,0.0,74.8,0.0,299.2,0,1,0,Low_Value_New
0,72,114.3,8058.55,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,6.0,Long,1.5657534246575342,110.39109589041097,1.7639376641845583,True,True,1,0,6,1,7.5,0,0.0,0.0,114.3,0.0,114.3,0.0,8229.6,1,0,0,High_Value_Loyal
0,20,24.45,482.8,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,1.6666666666666667,Medium,1.1642857142857141,22.99047619047619,0.377325248375437,False,False,1,0,0,0,0.0,5,24.45,0.0,0.0,24.45,0.0,0.0,489.0,0,0,0,Low_Value_New
0,63,109.2,7049.75,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,5.25,Long,1.70625,110.15234375,1.6852317841553262,False,True,1,0,6,1,7.5,0,0.0,0.0,109.2,0.0,109.2,0.0,6879.6,1,0,0,High_Value_Loyal
0,56,45.05,2560.1,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,4.666666666666667,Long,0.7903508771929824,44.9140350877193,0.6952352735915516,False,False,1,0,4,1,5.5,1,0.0,0.0,45.05,45.05,0.0,0.0,2522.7999999999997,0,0,0,Low_Value_Loyal
0,5,51.0,286.8,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,0.4166666666666667,New,8.5,47.800000000000004,0.7870588002923226,True,True,1,0,1,1,1.8,4,51.0,0.0,0.0,51.0,0.0,0.0,255.0,0,1,0,Low_Value_New
0,72,110.45,7982.5,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,6.0,Long,1.513013698630137,109.34931506849315,1.704522441025236,False,True,1,0,5,1,6.0,1,0.0,0.0,110.45,0.0,110.45,0.0,7952.400000000001,1,0,0,High_Value_Loyal
1,68,84.65,5683.6,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,5.666666666666667,Long,1.2268115942028985,82.37101449275363,1.3063632832302963,True,True,1,1,2,1,2.2,5,84.65,0.0,0.0,0.0,84.65,0.0,5756.200000000001,0,0,0,High_Value_Loyal
0,67,60.05,3994.05,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,5.583333333333333,Long,0.8830882352941176,58.73602941176471,0.92672315603047,True,True,1,0,3,1,4.3,3,0.0,60.05,0.0,60.05,0.0,0.0,4023.35,0,0,0,Low_Value_Loyal
0,8,44.65,369.15,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,0.6666666666666666,New,4.961111111111111,41.016666666666666,0.6890622633931804,True,True,1,0,0,0,0.0,3,44.65,0.0,0.0,44.65,0.0,0.0,357.2,0,1,0,Low_Value_New
0,52,93.25,4631.7,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,4.333333333333333,Long,1.759433962264151,87.39056603773585,1.439083002495276,True,True,1,0,3,1,3.8,3,93.25,0.0,0.0,0.0,93.25,0.0,4849.0,1,0,0,High_Value_Loyal
0,18,20.25,401.95,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,1.5,Medium,1.0657894736842106,21.155263157894737,0.31250864129253986,True,True,0,0,0,0,0.0,4,20.25,0.0,0.0,0.0,0.0,20.25,364.5,0,0,0,Low_Value_New
0,59,25.45,1534.05,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,4.916666666666667,Long,0.42416666666666664,25.5675,0.3927577738713649,True,True,0,0,0,0,0.0,2,0.0,0.0,25.45,0.0,0.0,25.45,1501.55,0,0,0,Low_Value_Loyal
0,60,20.6,1093.0,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,5.0,Long,0.3377049180327869,17.918032786885245,0.31791002521611467,False,True,0,0,0,0,0.0,2,0.0,0.0,20.6,0.0,0.0,20.6,1236.0,0,0,0,Low_Value_Loyal
0,7,94.1,701.3,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,0.5833333333333334,New,11.7625,87.6625,1.4522006491668147,False,True,1,0,2,1,2.0,5,94.1,0.0,0.0,0.0,94.1,0.0,658.6999999999999,1,1,1,High_Value_New
0,59,34.8,1980.3,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,4.916666666666667,Long,0.58,33.005,0.5370518872582907,True,False,1,0,2,1,2.7,3,0.0,34.8,0.0,34.8,0.0,0.0,2053.2,0,0,0,Low_Value_Loyal
0,46,60.75,2893.4,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,3.8333333333333335,Medium,1.2925531914893618,61.56170212765958,0.9375259238776196,False,False,1,0,5,1,6.5,1,0.0,0.0,60.75,60.75,0.0,0.0,2794.5,0,0,0,Low_Value_Loyal
0,5,51.35,262.3,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0.4166666666666667,New,8.558333333333334,43.71666666666667,0.7924601842158974,False,True,1,0,1,1,1.0,5,51.35,0.0,0.0,51.35,0.0,0.0,256.75,0,1,0,Low_Value_New
1,59,64.05,3886.85,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,4.916666666666667,Long,1.0675,64.78083333333333,0.9884532580141816,False,False,1,1,5,1,6.5,0,0.0,0.0,64.05,64.05,0.0,0.0,3778.95,0,0,0,Low_Value_Loyal
0,70,84.8,5917.55,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,5.833333333333333,Long,1.1943661971830986,83.34577464788732,1.3086781620546855,False,True,1,0,5,1,6.0,1,0.0,0.0,84.8,84.8,0.0,0.0,5936.0,0,0,0,High_Value_Loyal
0,14,71.0,914.0,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,1.1666666666666667,Medium,4.733333333333333,60.93333333333333,1.0957093102108806,False,True,1,0,0,0,0.0,2,71.0,0.0,0.0,0.0,71.0,0.0,994.0,0,0,0,Low_Value_New
0,44,50.15,2139.1,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,3.6666666666666665,Medium,1.1144444444444443,47.535555555555554,0.7739411536207839,False,True,1,0,0,0,0.0,4,50.15,0.0,0.0,50.15,0.0,0.0,2206.6,0,0,0,Low_Value_Loyal
0,64,94.6,5948.7,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,5.333333333333333,Long,1.4553846153846153,91.51846153846154,1.4599169119147788,False,True,1,0,3,1,3.7,0,0.0,0.0,94.6,0.0,94.6,0.0,6054.4,1,0,0,High_Value_Loyal
0,58,59.75,3624.35,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,4.833333333333333,Long,1.0127118644067796,61.429661016949154,0.9220933983816917,True,False,1,0,5,1,6.5,2,0.0,0.0,59.75,59.75,0.0,0.0,3465.5,0,0,0,Low_Value_Loyal
1,46,100.25,4753.85,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,3.8333333333333335,Medium,2.132978723404255,101.14574468085107,1.5471106809667714,False,True,1,1,3,1,3.8,4,0.0,100.25,0.0,0.0,100.25,0.0,4611.5,1,0,0,High_Value_Loyal
1,58,98.9,5780.7,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,4.833333333333333,Long,1.676271186440678,97.97796610169492,1.526276771547269,False,True,1,1,3,1,3.0,5,98.9,0.0,0.0,0.0,98.9,0.0,5736.200000000001,1,0,0,High_Value_Loyal
0,72,97.7,6869.7,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,6.0,Long,1.3383561643835618,94.1054794520548,1.5077577409521552,False,True,1,0,3,1,3.0,0,0.0,0.0,97.7,0.0,97.7,0.0,7034.400000000001,1,0,0,High_Value_Loyal
1,30,40.3,1172.95,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,2.5,Medium,1.2999999999999998,37.83709677419355,0.6219307774858941,False,False,1,1,2,1,2.2,5,40.3,0.0,0.0,40.3,0.0,0.0,1209.0,0,0,0,Low_Value_Loyal
1,11,60.25,662.95,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,0.9166666666666666,New,5.020833333333333,55.24583333333334,0.9298096611296556,False,True,1,1,2,1,2.5,3,60.25,0.0,0.0,60.25,0.0,0.0,662.75,0,0,0,Low_Value_New
1,34,56.25,1765.95,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,2.8333333333333335,Medium,1.6071428571428572,50.455714285714286,0.868079559145944,False,False,1,1,4,1,4.2,5,56.25,0.0,0.0,56.25,0.0,0.0,1912.5,0,0,0,Low_Value_Loyal
0,54,46.2,2431.95,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,4.5,Long,0.8400000000000001,44.21727272727272,0.7129826779118688,False,False,1,0,3,1,3.5,1,0.0,0.0,46.2,46.2,0.0,0.0,2494.8,0,0,0,Low_Value_Loyal
0,3,50.6,155.35,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,0.25,New,12.65,38.8375,0.7808857900939514,False,False,1,0,3,1,3.0,5,50.6,0.0,0.0,50.6,0.0,0.0,151.8,0,1,0,Low_Value_New
0,72,24.9,1859.2,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,6.0,Long,0.3410958904109589,25.46849315068493,0.3842698848486045,True,True,0,0,0,0,0.0,2,0.0,0.0,24.9,0.0,0.0,24.9,1792.8,0,0,0,Low_Value_Loyal
0,40,84.85,3303.05,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,3.3333333333333335,Medium,2.069512195121951,80.56219512195122,1.3094497883294818,True,True,1,0,2,1,3.0,5,84.85,0.0,0.0,0.0,84.85,0.0,3394.0,0,0,0,High_Value_Loyal
0,2,65.7,134.35,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,0.16666666666666666,New,21.900000000000002,44.78333333333333,1.0139169250824627,True,True,1,0,2,1,2.0,4,65.7,0.0,0.0,65.7,0.0,0.0,131.4,0,1,0,Low_Value_New
0,54,63.35,3409.1,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,4.5,Long,1.1518181818181819,61.983636363636364,0.9776504901670321,True,True,1,0,2,1,2.2,0,0.0,0.0,63.35,63.35,0.0,0.0,3420.9,0,0,0,Low_Value_Loyal
0,14,50.1,709.5,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,1.1666666666666667,Medium,3.3400000000000003,47.3,0.7731695273459875,False,True,1,0,1,1,1.5,3,50.1,0.0,0.0,50.1,0.0,0.0,701.4,0,0,0,Low_Value_New
0,1,70.5,70.5,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,0.08333333333333333,New,35.25,35.25,1.0879930474629165,False,True,1,0,0,0,0.0,5,70.5,0.0,0.0,0.0,70.5,0.0,70.5,0,1,0,Low_Value_New
0,10,94.85,953.45,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,0.8333333333333334,New,8.622727272727273,86.67727272727274,1.4637750432887606,False,True,1,0,3,1,3.2,5,94.85,0.0,0.0,0.0,94.85,0.0,948.5,1,0,0,High_Value_New
0,1,50.15,50.15,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,0.08333333333333333,New,25.075,25.075,0.7739411536207839,False,True,1,0,1,1,1.5,5,50.15,0.0,0.0,50.15,0.0,0.0,50.15,0,1,0,Low_Value_New
